DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,USD,SPY5,"2022-02-01, 03:00:08",2,450.8,451.225,-901.6,-4,905.6,0,0.85,O
Trades,Data,Order,Stocks,USD,SPY5,"2022-03-03, 04:22:45",2,438.18,436.945,-876.36,-4,880.36,0,-2.47,O
Trades,Data,Order,Stocks,USD,SPY5,"2022-04-01, 03:56:26",2,455.03,452.92,-910.06,-4,914.06,0,-4.22,O
Trades,Data,Order,Stocks,USD,SPY5,"2022-06-14, 03:57:43",2,379.94,375.72,-759.88,-4,763.88,0,-8.44,O
Trades,Data,Order,Stocks,USD,SPY5,"2022-07-13, 06:22:58",2,382.57,379.25,-765.14,-4,769.14,0,-6.64,O
Trades,Data,Order,Stocks,USD,SPY5,"2022-08-01, 04:17:48",3,412.09,413.28,-1236.27,-4,1240.27,0,3.57,O
Trades,Data,Order,Stocks,USD,SPY5,"2022-08-01, 04:18:29",1,412.17,413.28,-412.17,-4,416.17,0,1.11,O
Trades,Data,Order,Stocks,USD,SPY5,"2022-11-07, 05:29:13",2,379.08,378.58,-758.16,-4,762.16,0,-1,O
